seed,score,real,user,sys,
0,554237,2.44,2.21,0.23,
1,710116,2.55,2.32,0.15,
2,514126,2.47,2.32,0.14,
3,556972,2.11,1.93,0.17,
4,400602,2.29,2.08,0.20,
5,454825,2.16,1.90,0.19,
6,500094,2.00,1.76,0.23,
7,794618,2.59,2.46,0.12,
8,498766,2.12,1.97,0.14,
9,398604,2.13,1.90,0.21,
