seed,score,real,user,sys,
0,782180,2.99,2.53,0.45,
1,399262,2.13,1.96,0.15,
2,526332,2.25,2.05,0.19,
3,546659,2.01,1.79,0.22,
4,591965,2.13,1.92,0.21,
5,456200,2.08,1.80,0.26,
6,461632,2.44,2.19,0.24,
7,416489,1.79,1.64,0.14,
8,451055,2.34,2.04,0.29,
9,636631,2.20,1.93,0.27,
