seed,score,real,user,sys,
0,803393,2.41,2.19,0.22,
1,483517,1.99,1.82,0.17,
2,526536,2.19,2.02,0.16,
3,338349,1.87,1.71,0.15,
4,426815,1.97,1.85,0.10,
5,427103,1.88,1.72,0.15,
6,607637,1.87,1.72,0.15,
7,821618,2.17,2.02,0.14,
8,498827,1.97,1.82,0.14,
9,568334,1.82,1.66,0.15,
