seed,score,real,user,sys,
0,803393,2.18,2.03,0.14,
1,483515,1.99,1.84,0.14,
2,526435,2.20,2.01,0.19,
3,338353,1.94,1.74,0.20,
4,426812,1.97,1.85,0.11,
5,427110,2.10,1.85,0.24,
6,596300,1.87,1.73,0.13,
7,821619,2.15,1.99,0.16,
8,498831,1.98,1.79,0.19,
9,568337,2.11,1.90,0.20,
