seed,score,real,user,sys,
0,366643,1.98,1.75,0.19,
1,450263,1.96,1.82,0.13,
2,470402,1.88,1.78,0.10,
3,348834,2.04,1.85,0.19,
4,495750,2.13,1.92,0.21,
5,376880,2.10,1.82,0.27,
6,579729,2.15,1.93,0.21,
7,615237,1.98,1.85,0.12,
8,421350,2.08,1.86,0.21,
9,672493,1.90,1.73,0.17,
