seed,score,real,user,sys,
0,555066,2.59,2.26,0.32,
1,502806,2.27,1.96,0.22,
2,525735,2.19,2.05,0.13,
3,542041,2.81,2.49,0.31,
4,563231,3.01,2.78,0.23,
5,454769,2.15,1.92,0.19,
6,461668,2.11,1.93,0.18,
7,795004,2.17,1.95,0.20,
8,372872,1.78,1.65,0.11,
9,636713,2.45,2.18,0.26,
