seed,score,real,user,sys,
0,490019,2.13,1.85,0.28,
1,471095,2.01,1.81,0.20,
2,405417,1.99,1.83,0.16,
3,535072,2.21,2.04,0.17,
4,415570,1.87,1.65,0.22,
5,403714,1.98,1.73,0.25,
6,450938,1.85,1.62,0.22,
7,867374,2.24,2.06,0.18,
8,304896,1.61,1.50,0.11,
9,614984,2.01,1.90,0.11,
