seed,score,real,user,sys,
0,346902,1.78,1.57,0.21,
1,648359,1.80,1.67,0.12,
2,401757,1.54,1.34,0.19,
3,450633,1.78,1.57,0.20,
4,237676,1.30,1.07,0.22,
5,391861,1.87,1.59,0.26,
6,534793,1.57,1.40,0.16,
7,629547,1.79,1.58,0.21,
8,271764,1.55,1.44,0.11,
9,305537,1.41,1.16,0.25,
