seed,score,real,user,sys,
0,798143,2.42,2.17,0.24,
1,407927,1.95,1.80,0.15,
2,551042,2.49,2.26,0.23,
3,489221,2.12,1.92,0.20,
4,498765,2.00,1.87,0.13,
5,390381,1.80,1.59,0.21,
6,582296,1.87,1.66,0.20,
7,585732,2.33,2.07,0.25,
8,440071,2.13,1.99,0.13,
9,641241,1.96,1.82,0.13,
