seed,score,real,user,sys,
0,461160,3.10,2.61,0.42,
1,476475,2.58,2.36,0.21,
2,546960,2.09,1.87,0.14,
3,455947,2.41,2.21,0.20,
4,426302,2.01,1.74,0.24,
5,417694,2.54,2.21,0.26,
6,656257,2.92,2.65,0.27,
7,589735,2.29,2.09,0.19,
8,304332,1.75,1.48,0.26,
9,574127,3.86,3.40,0.45,
