seed,score,real,user,sys,
0,800991,2.40,2.19,0.19,
1,468668,1.92,1.74,0.17,
2,526539,2.23,2.15,0.07,
3,338360,1.82,1.68,0.13,
4,426826,1.94,1.74,0.19,
5,427106,1.79,1.62,0.17,
6,607627,1.81,1.61,0.19,
7,821618,2.18,1.99,0.18,
8,498826,1.96,1.79,0.17,
9,568339,1.87,1.65,0.20,
