seed,score,real,user,sys,
0,229999,1.22,1.02,0.19,
1,206863,1.04,0.76,0.28,
2,249720,0.94,0.75,0.18,
3,202642,0.99,0.85,0.14,
4,170764,0.83,0.69,0.13,
5,190873,1.00,0.79,0.21,
6,199246,0.97,0.76,0.20,
7,321860,1.05,0.84,0.20,
8,151757,0.87,0.69,0.17,
9,240933,0.88,0.75,0.12,
