seed,score,real,user,sys,
0,803392,2.27,2.11,0.16,
1,468660,2.08,1.86,0.21,
2,526539,2.39,2.17,0.19,
3,338353,1.94,1.80,0.12,
4,426813,1.90,1.76,0.13,
5,427108,2.73,2.47,0.26,
6,596302,1.89,1.67,0.20,
7,821619,2.23,2.08,0.14,
8,498825,2.33,2.09,0.18,
9,568335,1.92,1.73,0.19,
