seed,score,real,user,sys,
0,513682,2.02,1.79,0.22,
1,739630,2.06,1.80,0.25,
2,526534,2.26,1.96,0.23,
3,401210,1.84,1.68,0.16,
4,429645,1.95,1.80,0.15,
5,440097,2.16,1.96,0.20,
6,342017,1.72,1.55,0.17,
7,440829,1.91,1.68,0.23,
8,600129,2.17,1.97,0.19,
9,580524,2.14,1.91,0.19,
