seed,score,real,user,sys,
0,698931,1.83,1.64,0.18,
1,285051,1.31,1.14,0.17,
2,332702,1.28,1.14,0.13,
3,322386,1.53,1.33,0.20,
4,299615,1.36,1.21,0.15,
5,289551,1.26,1.09,0.16,
6,468912,1.44,1.17,0.27,
7,550600,1.49,1.29,0.20,
8,265147,1.35,1.21,0.13,
9,341749,1.36,1.24,0.12,
