seed,score,real,user,sys,
0,803393,2.45,2.27,0.18,
1,483518,2.04,1.78,0.25,
2,526537,2.20,2.08,0.12,
3,338353,1.85,1.70,0.14,
4,426812,1.90,1.71,0.18,
5,427109,1.80,1.60,0.20,
6,607637,1.88,1.70,0.17,
7,821621,2.21,1.97,0.23,
8,498830,1.93,1.75,0.17,
9,568335,1.83,1.68,0.13,
