seed,score,real,user,sys,
0,564971,2.33,2.11,0.21,
1,481928,2.14,1.96,0.18,
2,487345,2.23,2.09,0.13,
3,474330,2.23,2.04,0.19,
4,425289,2.58,2.32,0.26,
5,454002,1.85,1.60,0.24,
6,560471,2.31,2.12,0.19,
7,869125,2.38,2.10,0.21,
8,400264,1.70,1.62,0.07,
9,615017,2.69,2.32,0.36,
