seed,score,real,user,sys,
0,515317,2.29,2.02,0.26,
1,452282,2.35,2.12,0.22,
2,447296,2.85,2.60,0.25,
3,527971,2.60,2.32,0.28,
4,455501,2.02,1.76,0.26,
5,491246,2.44,2.18,0.26,
6,470060,1.97,1.77,0.20,
7,871578,3.48,3.02,0.39,
8,532257,2.16,1.86,0.30,
9,613649,2.47,2.12,0.34,
