seed,score,real,user,sys,
0,800990,3.07,2.76,0.30,
1,468668,2.04,1.83,0.21,
2,526535,2.27,2.07,0.20,
3,338359,1.87,1.72,0.15,
4,426817,1.95,1.79,0.16,
5,427103,1.88,1.68,0.18,
6,607628,1.85,1.68,0.17,
7,821616,2.17,2.02,0.14,
8,498836,2.02,1.78,0.24,
9,568336,2.25,2.03,0.21,
