seed,score,real,user,sys,
0,552186,2.69,2.32,0.36,
1,406450,1.74,1.45,0.28,
2,444687,2.40,2.27,0.13,
3,531551,2.45,2.24,0.21,
4,437739,1.79,1.55,0.24,
5,491255,2.14,1.98,0.16,
6,449680,1.79,1.61,0.17,
7,869997,2.37,2.24,0.12,
8,531115,2.30,1.95,0.30,
9,613678,2.31,2.07,0.23,
