seed,score,real,user,sys,
0,513621,2.22,1.97,0.24,
1,571714,2.09,1.96,0.12,
2,502930,2.51,2.19,0.25,
3,465739,2.37,2.17,0.19,
4,594374,2.20,2.01,0.19,
5,403081,1.62,1.45,0.17,
6,464282,2.08,1.82,0.25,
7,440770,2.16,1.95,0.21,
8,304147,1.57,1.33,0.24,
9,724046,2.18,1.92,0.18,
