seed,score,real,user,sys,
0,803389,2.62,2.41,0.21,
1,468684,1.98,1.83,0.14,
2,526431,2.20,2.07,0.12,
3,338346,1.99,1.76,0.22,
4,426834,2.02,1.85,0.16,
5,427104,1.84,1.66,0.17,
6,607619,2.01,1.88,0.13,
7,821618,2.20,1.93,0.26,
8,498828,2.01,1.87,0.13,
9,568335,1.85,1.64,0.19,
