seed,score,real,user,sys,
0,513607,2.34,2.05,0.29,
1,498360,2.10,1.91,0.19,
2,526427,2.39,2.23,0.14,
3,619139,2.31,2.13,0.17,
4,419211,1.94,1.74,0.20,
5,494020,2.22,2.03,0.19,
6,589925,2.19,1.83,0.35,
7,441804,1.99,1.76,0.22,
8,301878,1.90,1.68,0.21,
9,563878,1.64,1.49,0.15,
