seed,score,real,user,sys,
0,803393,2.49,2.27,0.20,
1,468667,2.04,1.90,0.14,
2,526537,2.21,2.03,0.18,
3,338359,1.93,1.73,0.18,
4,426817,1.96,1.78,0.17,
5,427103,1.83,1.70,0.12,
6,607628,1.83,1.68,0.15,
7,821619,2.13,1.99,0.14,
8,498834,1.94,1.77,0.16,
9,568354,1.80,1.62,0.17,
