seed,score,real,user,sys,
0,803390,2.38,2.21,0.17,
1,468680,1.99,1.77,0.20,
2,526540,2.17,1.99,0.18,
3,338354,1.85,1.63,0.21,
4,426822,1.93,1.79,0.14,
5,427105,1.79,1.63,0.16,
6,607628,1.85,1.68,0.16,
7,821621,2.14,1.99,0.15,
8,498827,1.98,1.79,0.19,
9,568338,1.80,1.65,0.14,
