seed,score,real,user,sys,
0,555031,2.51,2.26,0.24,
1,485600,2.13,1.94,0.18,
2,526323,2.60,2.33,0.27,
3,542046,2.26,2.12,0.14,
4,588454,2.40,2.17,0.22,
5,456204,1.87,1.64,0.15,
6,461631,1.90,1.73,0.17,
7,416494,1.85,1.58,0.18,
8,468736,2.06,1.85,0.20,
9,636623,2.01,1.74,0.27,
