seed,score,real,user,sys,
0,735648,2.63,2.24,0.38,
1,444340,2.36,2.14,0.22,
2,509312,2.81,2.43,0.37,
3,504188,2.09,1.88,0.20,
4,411929,2.27,2.04,0.23,
5,376494,1.97,1.75,0.22,
6,523213,1.82,1.63,0.19,
7,701118,2.53,2.37,0.16,
8,296786,2.68,2.34,0.34,
9,609106,2.17,1.91,0.26,
