seed,score,real,user,sys,
0,803387,2.35,2.23,0.12,
1,468669,2.10,1.91,0.19,
2,526539,2.14,2.05,0.09,
3,338354,1.91,1.76,0.15,
4,426826,2.04,1.86,0.17,
5,427100,1.80,1.59,0.20,
6,596300,1.85,1.71,0.13,
7,821620,2.11,1.95,0.15,
8,498814,1.95,1.74,0.21,
9,568340,1.82,1.64,0.18,
