seed,score,real,user,sys,
0,263380,2.06,1.76,0.30,
1,286238,1.52,1.32,0.19,
2,389045,1.50,1.31,0.19,
3,435477,1.53,1.40,0.12,
4,362640,1.57,1.39,0.18,
5,327122,1.45,1.23,0.22,
6,358219,1.66,1.43,0.22,
7,374516,1.50,1.31,0.19,
8,265709,1.53,1.30,0.23,
9,352623,1.51,1.34,0.17,
