seed,score,real,user,sys,
0,513587,2.80,2.49,0.22,
1,496654,2.13,1.96,0.17,
2,502929,2.23,2.10,0.12,
3,465746,2.20,2.03,0.16,
4,426870,1.96,1.78,0.17,
5,403067,1.67,1.50,0.16,
6,463414,2.05,1.86,0.19,
7,441783,2.17,1.95,0.14,
8,304157,1.58,1.41,0.16,
9,724004,2.02,1.86,0.16,
