seed,score,real,user,sys,
0,462021,1.36,1.16,0.20,
1,312145,1.12,0.96,0.15,
2,220281,1.05,0.83,0.21,
3,319955,1.17,1.02,0.13,
4,254397,1.05,0.85,0.20,
5,274952,1.08,0.93,0.14,
6,344560,1.14,0.94,0.19,
7,347958,1.05,0.92,0.12,
8,226961,1.10,0.90,0.19,
9,232265,1.28,1.02,0.26,
