seed,score,real,user,sys,
0,200873,2.61,2.47,0.13,
1,371737,3.50,3.34,0.16,
2,248857,3.06,2.94,0.12,
3,147710,2.75,2.59,0.16,
4,42245,1.14,1.01,0.13,
5,273806,3.04,2.83,0.20,
6,387599,2.93,2.76,0.17,
7,317695,3.24,3.08,0.16,
8,182798,2.44,2.27,0.17,
9,230745,2.24,2.09,0.15,
