seed,score,real,user,sys,
0,200876,2.80,2.60,0.18,
1,386492,4.09,3.88,0.19,
2,255389,2.67,2.44,0.22,
3,147847,2.85,2.63,0.20,
4,42245,1.18,1.02,0.15,
5,338866,4.13,3.96,0.17,
6,521832,4.00,3.79,0.16,
7,400441,4.34,4.16,0.17,
8,182798,2.50,2.31,0.18,
9,375355,3.72,3.58,0.14,
