seed,score,real,user,sys,
0,46162,1.08,0.88,0.20,
1,145989,1.44,1.21,0.22,
2,113685,1.38,1.13,0.23,
3,51443,1.20,1.03,0.17,
4,34450,0.99,0.77,0.21,
5,58121,1.18,0.98,0.20,
6,104758,1.33,1.05,0.27,
7,224442,1.77,1.55,0.22,
8,61027,1.18,0.99,0.19,
9,144048,1.51,1.33,0.17,
