seed,score,real,user,sys,
0,281154,3.99,3.72,0.27,
1,400498,5.46,5.26,0.19,
2,255633,2.83,2.66,0.17,
3,217400,4.10,3.89,0.21,
4,383109,5.99,5.82,0.15,
5,366913,6.16,5.96,0.20,
6,518877,5.10,4.86,0.24,
7,472295,6.00,5.84,0.15,
8,421162,5.36,5.19,0.16,
9,512693,6.87,6.57,0.30,
