seed,score,real,user,sys,
0,58528,1.57,1.38,0.18,
1,200784,2.23,2.11,0.11,
2,143953,1.63,1.50,0.13,
3,117249,1.92,1.75,0.16,
4,42245,1.28,0.98,0.30,
5,205572,2.10,1.91,0.19,
6,313047,2.12,1.98,0.13,
7,318852,2.37,2.16,0.20,
8,81921,1.54,1.35,0.19,
9,230745,2.24,1.92,0.32,
